RECORD_ID,REPAIR_NAME,REPAIR_HOURS
130973f1c3ea4229b4eb1cbd3399d7a7,更换正时皮带,4.0
130973f1c3ea4229b4eb1cbd3399d7a7,更换风扇轴承座,4.0
130973f1c3ea4229b4eb1cbd3399d7a7,拆装中冷器,8.0
130973f1c3ea4229b4eb1cbd3399d7a7,四轮保养,26.0
130973f1c3ea4229b4eb1cbd3399d7a7,更换机油机滤,4.0
130973f1c3ea4229b4eb1cbd3399d7a7,拆装水箱,8.0
d378879b342e4c7ea73f7a9ac45ccdf0,解码再生,0.0
0c19af0639874500ba965c38a50ca11b,更换球头,2.0
0c19af0639874500ba965c38a50ca11b,全车打黄油,1.0
0c19af0639874500ba965c38a50ca11b,检修四轮刹车,1.0
0c19af0639874500ba965c38a50ca11b,更换变速箱齿轮油,1.0
d770438a849c4d44a180be8b117abb92,保养（机油自带）,1.5
8cceba3f92f54afea1b7bc461ade7a14,修复制动系,6.0
8cceba3f92f54afea1b7bc461ade7a14,修复行驶系,2.0
8cceba3f92f54afea1b7bc461ade7a14,修复转向系,1.0
8cceba3f92f54afea1b7bc461ade7a14,修复电器,1.0
8cceba3f92f54afea1b7bc461ade7a14,修复发动机,2.0
8cceba3f92f54afea1b7bc461ade7a14,修复车身（车厢）,1.0
8cceba3f92f54afea1b7bc461ade7a14,修复离合器,1.0
8cceba3f92f54afea1b7bc461ade7a14,修复传动系,1.0
10c0a75aa25c465b923ea4a823db47e3,更换电瓶（没退旧件）,0.0
10c0a75aa25c465b923ea4a823db47e3,皮带一套,0.0
10c0a75aa25c465b923ea4a823db47e3,挖掘拉杆,0.0
1b38b0e9fb2d4011a74cdd2d3ed7f80f,更换机油机滤,0.6
d629cdda09534f0e99d1bcdb1ae3a3e8,打黄油（气刹）,1.0
d629cdda09534f0e99d1bcdb1ae3a3e8,保养工时费,1.0
d629cdda09534f0e99d1bcdb1ae3a3e8,维修空调 工时费,1.0
65fd53dd92544206a1caa89871bb2a2b,碰车修车定金,5.0
03facce8f40d4be98a18355a3c3a7eeb,二级维护*1,80.0
570ff85283934a1caf0cbaf90bc2d5e8,保养工时费,1.0
570ff85283934a1caf0cbaf90bc2d5e8,抬变速箱工时费（商用车）,1.0
570ff85283934a1caf0cbaf90bc2d5e8,四轮保养工时费,1.0
570ff85283934a1caf0cbaf90bc2d5e8,打黄油（气刹）,1.0
570ff85283934a1caf0cbaf90bc2d5e8,拆/换后轮刹车片工时费,1.0
1cd8b012a02e40588c0468e66fcaee4d,换柴油滤芯工时,1.0
1cd8b012a02e40588c0468e66fcaee4d,打黄油（油刹）,1.0
1cd8b012a02e40588c0468e66fcaee4d,保养工时费,1.0
17d5570d3b584e6aa97ad77df726f688,二级维护,1.0
1c9188d59eda49d399cd5bed36851c83,清洗排气管,0.0
1c9188d59eda49d399cd5bed36851c83,MD尾气排放智能检测治理+养护,0.0
abcc09da55084ee9aa42ab7e2856af2a,换变速箱油(手动),3.0
e2f6fca6ed1c4cbe9707b8c619b4a1c6,更换空气滤清器,0.0
e2f6fca6ed1c4cbe9707b8c619b4a1c6,清洁尿素喷嘴,0.0
e2f6fca6ed1c4cbe9707b8c619b4a1c6,清洁氧传感器,0.0
e4b87052969f45a4a2b412cf1a272994,拆碟刹盘2,1.0
3ae7f72147144532a060534a605dc344,更换尾灯2只,2.0
15ebad4d5e454f568d19d8842396d6b3,二级维护,2.0
f160d7f553454f9fa1e53ad55d91abed,换机油，打黄油。,1.0
08c79b4ff3144c5cab31da74c7a79afd,清洗调整喷油嘴,10.0
a4b9f752beed4bfa8d3d1605c3a20bcc,二级维护*1,80.0
1281b1a2b5ee4ee4b62b31022f641d9f,代办年检       ,1.0
10490cff3a0e4b798c512da56a09b651,2、吹空滤,0.0
ddd513517e774fae9adaeb24ee36075a,尾气检测,1.0
b217934d293c409b9c9efeb1fdd40afb,尿素6箱,0.0
0dfd2e81ebc34f8a921207dfcda7cc2e,清洗调整喷油嘴,10.0
6eb11ad3124a40b097362140fb86da28,左前门钣金,1.0
942aa1e904b342cea01aae84a4f4813f,换吸嘴体总成皮子,1.0
942aa1e904b342cea01aae84a4f4813f,全车打黄油,1.0
56050e95ca56490485fdb0cf108aad34,焊接月亮板,5.0
483a6846208949a98530ab9ac538a248,换液压三通一个,2.0
0b63f2a1b914402f87cde5b27f410ddd,二级维护,80.0
6e1219502caf40e485dcbed6c86db73f,保轮,4.0
2f05c0b4bd444e169b0b458ffb3e8739,换分离轴承及离合器拨叉,1.0
706a091ef4364c518b2dbc276700d4d5,发动机保养,0.0
9f615502aea34f4cb1e263bf97fe2afd,顺丰快递费,1.0
6134b48f927a462197d50597c0189feb,二级维护,2.0
bcbe246b09434598b42871e718264491,首保,1.0
bcbe246b09434598b42871e718264491,打黄油（气刹）,1.0
5902f57008e24fc5a926a63d603cd130,辅料,1.0
5902f57008e24fc5a926a63d603cd130,清理散热网,1.0
5902f57008e24fc5a926a63d603cd130,检修空调查漏更换压缩机、空调管工时,1.0
d3e36e6e3e1c450c9e3e2f86071b7a50,换差速器油封,0.0
2bc508443490407eb0142cc97e2a8606,更换机油、机滤、空滤、曲轴转速传感器,1.0
a30ac10e14924b39a9278a2edf3fafbf,限扭后自动熄火,0.0
0aff6869ba9948e0ae0539b4efbd9913,二级维护,40.0
7c36b8bac44f4e77bd962a36aa988628,二级维护,5.0
8b75aea1ee57409e9d0bbec48fa962bc,救急90KM,27.0
1cf3321c88bc48dc984e603858552976,二级维护,1.0
99ab589950ac4a6cafb75b765cec8730,底盘首保,0.0
52b29362edb843aea5970cf2ae6397bd,四轮保养,6.0
696abb130bd041e0892dd38c091cd6a7,拆装差速器，换齿轮油,0.0
b7f3b4733d594b4bb72c27398a7eb750,拆装换冷凝器，抽真空加冷液,0.0
4e6ee628b9c149cabe1639a623db5c40,换柴油滤芯,0.0
4e6ee628b9c149cabe1639a623db5c40,四轮保养换机油,0.0
4e6ee628b9c149cabe1639a623db5c40,换大王针,0.0
897bf242460f4623b18582de36d0ba8c,拆装排气管，拆装换喷油器，压差传感器,0.0
3d19a26f67504a1faadf4e52d28abf98,拆装，焊接铁小管,1.0
3423845b74764bf8b575533e772d4acc,修复行驶系,2.0
07c7fc8a0f4e477e8f19242e30c0bfba,换水泵油,1.0
07c7fc8a0f4e477e8f19242e30c0bfba,换扫路刷自带,1.0
359693872df74362a135bac8268538fb,二级维护作业内容,2.0
dfe24050a2da407a967dd7d7075696df,更换机油机滤,0.6
6eed77ac855f4a35a0be5bd2b465159e,保养工时费,1.0
6eed77ac855f4a35a0be5bd2b465159e,打黄油（气刹）,1.0
6347fa49c42b460995e148cf62d49913,换机油四轮保养,0.0
6347fa49c42b460995e148cf62d49913,换控制器,0.0
6347fa49c42b460995e148cf62d49913,换时规皮带,0.0
2febdd5f6bc84137ba888246dff545a0,更换曲轴位置传感器,1.0
2febdd5f6bc84137ba888246dff545a0,检修空调,1.0
2febdd5f6bc84137ba888246dff545a0,检修刹车,1.0
57f4be828e24416a941e737eb8e30e57,更换后桥油,0.0
57f4be828e24416a941e737eb8e30e57,四轮保养,1.0
57f4be828e24416a941e737eb8e30e57,更换变速箱油,1.0
57f4be828e24416a941e737eb8e30e57,更换左后轮胎螺丝，螺母,0.0
57f4be828e24416a941e737eb8e30e57,发动机保养，,1.0
110d7ebb730c48c4aece3404e1c50861,XM更换机油机滤,50.0
4ebbb85e6734437dadca9221e1c0d00a,换机油,0.0
df31733a337b4a79812a0348e9940850,尾气治理,0.0
d3a1c2d51c1944acb3040fea4e2580bf,随意项目,0.0
a758a3f7f788477c8afcbdda1c4c92fc,更换离合分泵,1.0
15b5d4baf2fb46f3bb54d178d40d307a,发动机保养,6.0
962e35c5f6244fd985996bf07ff422d8,更换蓄电池,4.0
b2c1345cd12b4ec7a682b14dccfc435e,检查漏气,2.0
2be9a741901f46a6b415823cded86c21,折碟刹盘2个轮,1.0
c5bc549da3784c6691a35a5c8d02576f,换皮带,0.0
d0400e868e5d4e0e9770bd337224a7ca,主、副机保养,2.0
d0400e868e5d4e0e9770bd337224a7ca,清洗水滤,0.0
90b6c85a0b56411193c6687b428b93dc,铜工：电焊 装架子,1.0
81f347f14ffa46b7a56bd39bdee5520a,自己修,1.0
b2ad4851da4440a19762ffbdd8b79afe,清洗DPF,5.0
e730924157d14124bbb826e9046ac2ac,自己修,1.0
b5beab333e9d4b5b9ffda641d765eb34,更换尿素品质传感器,1.0
69bd2f3a2fd24d4a91ff1ebbefcd0499,拆装工时,1.0
69bd2f3a2fd24d4a91ff1ebbefcd0499,代办年检,1.0
ad984a38697d4048bf67466c473e1a27,清洗排气管,20.0
79f4e1e7efe745b9bb233afeaccd94de,排气管拆装，后处理器再生,1.0
79f4e1e7efe745b9bb233afeaccd94de,尾气治理,1.0
3ff72f87234b4a309ccdb2de17b1f15f,换后窗密封条,2.0
421c9c1e25e3466b9e693b2520e8b81f,二级维护,2.0
63fbbde38190405e863114a1d0d7f335,更换柴油滤清器及油水分离器,1.0
bf183b955145422bbd66f6a83c166ff7,更换刹车软管   ,115.0
75fe5b985fd4425facd8c5251e7eaec8,修复发动机,40.0
32cb55980aa7465bb60af7dfcf944321,打黄油,0.0
de4a77d08fea4a9991380f2376bbabb7,保养,1.0
dace278cbb0f408ab3af43d48f4cb92f,工资,1.0
f000c71b5c804e669a4289b9b8a825f8,全车保养,32.0
573a4d9f50ce481fb3b66ebe655bcfcd,工资,1.0
ff78be8cc5bf4073aac7209b41c22f11,轮子漏油（一个、轻卡）,1.0
aef38522068246bd9f55faf017d66eea,三清四轮105743,20.3
99d324693c074f468494a059383c67e6,保养工时费,1.0
8c82d1a80f3a477080f8ae3e000b6218,换刹车片,0.0
822a8b341e214278a4ab9b52326f814e,加空调冷媒,0.0
d6bc5cad88a4467b8149a9c337b982a1,维修工时,1.0
e774496f86c247e3ab649f5cf18b61a5,更换左前档泥板总成,0.0
e774496f86c247e3ab649f5cf18b61a5,更换柴油分离器总成,0.0
e774496f86c247e3ab649f5cf18b61a5,检修空调，拆装仪表台，更换蒸发箱总成,0.0
e774496f86c247e3ab649f5cf18b61a5,更换前轮轮胎2个，钢圈一个,0.0
f4e35e3c638c4b089aadb987c344ada2,更换前档玻璃,0.0
f4e35e3c638c4b089aadb987c344ada2,更换水箱,0.0
159d12d030f947b385508ccb638e01b2,检查有异响，四轮维护保养,1.0
51c72fe6367245e1b4db25e24b47f81d,其它三包费用   ,1.0
0a1cd9ddc9e9447ebef2f50cb820f6ab,检测全车润滑油,1.0
0a1cd9ddc9e9447ebef2f50cb820f6ab,发动机检测,1.0
0a1cd9ddc9e9447ebef2f50cb820f6ab,整车检查,1.0
0a1cd9ddc9e9447ebef2f50cb820f6ab,轮胎方向平衡,1.0
0a1cd9ddc9e9447ebef2f50cb820f6ab,全车制动检测,1.0
0a1cd9ddc9e9447ebef2f50cb820f6ab,检测轮胎,1.0
0a1cd9ddc9e9447ebef2f50cb820f6ab,二级维护,1.0
c7a1cf7f345a46d9b1f996d687fe96cb,二级维护,1.0
c7a1cf7f345a46d9b1f996d687fe96cb,整车检查,1.0
c7a1cf7f345a46d9b1f996d687fe96cb,检测全车润滑油,1.0
c7a1cf7f345a46d9b1f996d687fe96cb,轮胎方向平衡,1.0
c7a1cf7f345a46d9b1f996d687fe96cb,全车制动检测,1.0
c7a1cf7f345a46d9b1f996d687fe96cb,发动机检测,1.0
c7a1cf7f345a46d9b1f996d687fe96cb,检测轮胎,1.0
a302f143c5d34e7d880189109c9dfdb0,更换机油机滤,1.0
603762805f324827987cc92995dd8f87,二级维护,2.0
f45706e11f584f0bb6b6b7edf1297255,打黄油,0.0
176631c28d9c41fbbecb3fdc1f7ea0e1,加装盖板,500.0
563c834a060344f5b6f77d740bc090d2,加装后盖板,500.0
19efe28c4baa46a0a445077100aae128,二维,1.0
983b565a34e84feaa8ebc295bcd74cf5,更换机油机滤柴滤,0.0
1b235abf7c9c40d1819bd126b4cfc08d,拆碟刹盘2个轮,1.0
35ca193fc1ad49b99574cefd0310bd5a,拆装换吸盘挡泥皮,1.0
35ca193fc1ad49b99574cefd0310bd5a,拆装扫盘，拆装扫盘摆臂，拆装换链接肖及套，摆臂修复焊垫片（走外径）,1.0
8a5d7b1c72ca4f5ab3b1aff9372c1edb,保轮铆片，干燥筒,1.0
bde5ef582f9f484bbca8158e74549df3,XM更换蓄电池工时,1.0
4b7cdad0dae7443fae943bf6839662a3,护栏喷漆,0.0
9644a1afab2f405e92c9fb9e5bb446b4,二级维护,2.0
19cba12ad8f345c7a446d4061c2b16d8,检修灯光,0.0
7c0b6be7177346a2928ce1dc0a1b04a6,换倒车镜,1.0
7c0b6be7177346a2928ce1dc0a1b04a6,轻卡发动机保养,1.0
cc279c6d25a049eda0e218e171e6b4df,清洗氧传感器,0.0
cc279c6d25a049eda0e218e171e6b4df,电控自动变速系统检测诊断,0.0
a10148b84a8e4f9e9b988021a8d12c0b,换机油,2.0
dffb637c98844bcaa6d725a42f362cbe,检查传动连接部位，检查牙箱牙包油,0.0
0cdef26d369d4fa7b15aeed99d13c921,更换柴滤,0.0
981010e1319c4c75b6b1d4f6440aedf5,更换空气滤芯,1.0
a8fff48ec6b64a99bd7e864e2dd2ff69,检查变速箱漏油,2.0
55470073bdb34d5886704a473431de08,校正喷油器4只 恢复原厂数据,0.0
55470073bdb34d5886704a473431de08,MD尾气排放智能检测治理+养护,0.0
e29f9bcf7f08472e8ddc7455c4e41a88,保养工时费,1.0
e29f9bcf7f08472e8ddc7455c4e41a88,打黄油（气刹）,1.0
8d902370b40a4c07829700fb52eb9e5f,更换机油机滤，驾驶员要求更换普通油,2.0
8d902370b40a4c07829700fb52eb9e5f,前围板整形、右门槛整形,48.0
8d902370b40a4c07829700fb52eb9e5f,微信1905元,0.0
5bf3a34215f441309a101a4fab5397c3,检修发动机漏油,0.0
ff5294a7a3084f69acbe95740f349a12,尾气检修,1.0
e0364f7b250944b5ba9fa90799b9cdb4,换前刹车片,0.0
b598a3123a944f0b9adb3b6e2b1abfb7,拆装排气管清灰,1.0
ae4e0ae13396414bb064a2c8cc996303,驾驶室下方漏油,0.0
ae4e0ae13396414bb064a2c8cc996303,更换机油机滤,0.0
ae4e0ae13396414bb064a2c8cc996303,刹车片检查,0.0
71a4aea8966248788333317004e78ab4,保养工时费,1.0
71a4aea8966248788333317004e78ab4,打黄油（气刹）,1.0
f979e59e73da4ea3bef0c549c8c2deed,打黄油,1.0
659dcebd98034533a909ed1e9ff14081,后轮保养,2.0
659dcebd98034533a909ed1e9ff14081,前轮保养,2.0
bf530b456d004247a81934722ce9b5c6,检修一档倒档挂不进 踩离合器没反应 ,0.0
43d0b3ebf0204acd85feaf264e9e888d,维修发动机,60.0
00c10335b0e3498baf6853dbc5c947c0,装后保险杠工时,2.0
338e1687075c413492a5fd994c6cc9e3,清洗节气门及油路积碳,1.0
ffd88e4117eb4a678559a3710e856258,全车打黄油,1.0
39b1bc3fa9ae47f08dd345413ffcac18,更换火花塞,1.0
4849dd24212c43b1bfd8a0a101766250,二级维护资料管理费,1.0
051a43adf2b64a45b2f8d23d4b58593a,二级维护,2.0
03eb4145dc514699bdf7ed28552c4e10,全车打黄油,1.0
03eb4145dc514699bdf7ed28552c4e10,取半轴螺丝,2.0
03eb4145dc514699bdf7ed28552c4e10,机油机滤空滤,1.0
03eb4145dc514699bdf7ed28552c4e10,保养四轮刹车,1.0
03eb4145dc514699bdf7ed28552c4e10,前后齿轮油,2.0
03eb4145dc514699bdf7ed28552c4e10,更换柴滤及燃滤,2.0
03eb4145dc514699bdf7ed28552c4e10,电焊底板,1.0
baa3123b52ac474194436d857e0c2427,打黄油,1.0
7a70473f5fd44a52bbb679a3f793a08d,检修传动轴漏油,0.0
caaf364bf1c145eaa51971a6764ccf73,四轮保养（碟刹,1.0
c31326f9d2084a31bae480789e3b5989,换制动鼓两个,10.0
7f8eb49b25924d56a0c67b43791ed809,常规保养（柴机油）,0.0
7f8eb49b25924d56a0c67b43791ed809,全车检查,0.0
194c13703ab4448c8e78e9b3d627a428,更换机油,0.0
194c13703ab4448c8e78e9b3d627a428,更换后桥油,0.0
194c13703ab4448c8e78e9b3d627a428,更换机柴油预滤芯,0.0
194c13703ab4448c8e78e9b3d627a428,更换变速箱油,0.0
194c13703ab4448c8e78e9b3d627a428,更换机油滤芯,0.0
6fe9e24bab8c4adbb61389754a8574da,更换起动机总成,0.0
fc1b1b2b34de4996bade6c768ef21b83,紧急调件运费,1.0
12153ff62e6c4b90b9f42ce05e24f02a,更换机滤,0.0
306a409c6d544d48b5d6f885a8aa6f89,电脑检测,100.0
ee9159fabc5045f5af9b201e28954929,空滤检查,1.0
f37cdc6e5c5c47c8b2c5a2618e4e6a67,传动轴保养,1.0
b1251cfe23314d60b1102afd5aca8f0b,换机油三滤,8.0
5b65b033b3614198b23c77fcf56a16fe,更换中冷器连接管,30.0
8fa77c65da2d41b486065e77b336b299,XM更换EGR废气循环阀,60.0
42281371de044c098da8156d98ffe712,拆装更换马达,1.0
71385fb81cbc4bedb14bdaebd296521f,加装钢板,1.0
85fa77fdce1b4a7fa8f4c7b7ed003ab0,XM更换燃油滤清器,20.0
1c8a8cc53b604f648239e60675f40b2d,更换机油机滤,0.6
1c8a8cc53b604f648239e60675f40b2d,全车打黄油,1.0
b7efc2f48f9e4ad99c2fd78f2860fd85,修复电器,1.0
b7efc2f48f9e4ad99c2fd78f2860fd85,修复行驶系,1.0
b7efc2f48f9e4ad99c2fd78f2860fd85,修复转向系,1.0
b7efc2f48f9e4ad99c2fd78f2860fd85,修复制动系,6.0
b7efc2f48f9e4ad99c2fd78f2860fd85,修复离合器,1.0
b7efc2f48f9e4ad99c2fd78f2860fd85,修复车身（车厢）,1.0
b7efc2f48f9e4ad99c2fd78f2860fd85,修复传动系,1.0
b7efc2f48f9e4ad99c2fd78f2860fd85,修复发动机,2.0
1bb688befa344a65b41ebf793e1bc160,打黄油,0.0
76b5ea8fb2404ec5ad7c9560ca44f449,"更换左前大灯,左后尾灯",2.0
2a98b4bb859b428199fe71a06166d91e,更换右后尾灯,1.0
2a98b4bb859b428199fe71a06166d91e,灯光刹车底盘检查,0.0
2a98b4bb859b428199fe71a06166d91e,检查后轮漏油,0.0
2a98b4bb859b428199fe71a06166d91e,更换离合器三件套（索赔）,0.0
2a98b4bb859b428199fe71a06166d91e,检查离合器重,0.0
2a98b4bb859b428199fe71a06166d91e,检查行驶中突然熄火,0.0
2a98b4bb859b428199fe71a06166d91e,更换左后制动分泵/刹车片/油封,8.0
2a98b4bb859b428199fe71a06166d91e,更换右后制动分泵/刹车片/油封,8.0
2a98b4bb859b428199fe71a06166d91e,检查发动机故障灯亮,0.0
03890dfc6bb54ab597c615df8cc04ba5,更换机油机滤,0.6
03890dfc6bb54ab597c615df8cc04ba5,更换尿素液,1.0
331ff4cf424c4f4bb8b9c3e11927ad8a,检修方向跑偏,0.0
b1f6417add24438784d6024469470b85,检修挂档机构,1.0
2acf87f2bab84b67a735f8259aef1ec5,检查全车灯光,1.0
f3876069af5042609c2ad5d7619d0e37,更换驾驶室左支撑胶墩,2.0
c17c9049519c4670aea200a3b7a0988c,换水管接头，电焊,1.0
5ea35f4938d044e981ed43e3be377365,保养,1.0
78599595468c44f78a8c33acfc16af70,机滤,40.0
702bb3e2dc654d5dbfb9b32d7493f16e,全车二级维护,1.0
ba3d6c5f674345679b9fc6a3654d4d3b,四轮保养,240.0
a2eaacaa10894cb4a91e412eaa609c56,更换散热网,5.0
cc0db34704ed403b8cf7f98c28e4cba0,电器系统,16.0
2e29029326ad4c558dac470064fa4dd0,更换座椅,1.0
d0aa8fc8664a4254be52953e33d55d28,拆装修理喷油嘴,3.0
a14c91c3a83f48f2a3afa8ee83f4872b,更换离合器总成,20.0
34d15c027cfb4a99bce37262c545d509,二级维护*1,105.0
c2f1e75c5d2342fcbabcd48d21b75b42,箱体漏水焊接打胶补漏,220.0
6229e9f2a1744d2f96aaf96326cf235d,二级维护,2.0
df9e587a185648b09ca0876952dcfc7a,二级维护作业,1.0
9efd6f47788c49f19aa44e5ec0073f0c,换弹簧针,8.0
e57435b6510544f8ac664e3a41935b69,检修变速箱异响,1.0
e57435b6510544f8ac664e3a41935b69,运费,1.0
58c9f1362058495ca58ca5b415a19290,整车二级维护,500.0
96258f604f8d4bb9a8489d7da74989ad,整车二级维护,500.0
32b613db08764ea78210f39ba3af9512,拆装排气管及清洗,1.0
32b613db08764ea78210f39ba3af9512,做再生,1.0
32b613db08764ea78210f39ba3af9512,维修后处理器,1.0
ef3fe2b3a29e48c98201110b55486a32,检查全车灯光,0.0
ef3fe2b3a29e48c98201110b55486a32,四轮保养,0.0
ef3fe2b3a29e48c98201110b55486a32,换机油三滤,0.0
ef3fe2b3a29e48c98201110b55486a32,打黄油,0.0
f503b3e5739b4baba4792051c18740f4,检修挂不起一档,1.0
64af201b779246cfa753946d1846abfa,后桥移位更换中心螺丝（重车,240.0
14c4cc7f993e45abbfd110de6d4a033f,机工：四轮保养,1.0
14c4cc7f993e45abbfd110de6d4a033f,铜工：检修右门升降异常,1.0
f46a1e5c5e48463b95c04e3795d72364,补胎,1.0
809fb581a9e740d9be866c4e0dcc766f,拆装左后轮取半轴螺丝更换半轴螺丝,1.0
0d176191efcc436fb96ba0b791f8ee56,二级维护,5.0
90ff3cdbbda2490d939ae52c5c826790,打黄油,0.0
90ff3cdbbda2490d939ae52c5c826790,发动机保养,0.0
90ff3cdbbda2490d939ae52c5c826790,齿轮油保养,0.0
33fbdad24b4f48d0ad05901934462385,修理费,1.0
71905b9dfe75478c9f25db2b87106b70,更换后桥油,0.0
71905b9dfe75478c9f25db2b87106b70,更换变速器油,0.0
71905b9dfe75478c9f25db2b87106b70,倒轮胎一个,0.0
51e298d2277147759b1d57b2db465b05,拆装排气管,6.0
51e298d2277147759b1d57b2db465b05,排气管清灰,12.0
b25f66290ad64aa2aade5b299374f589,清洗排气管与清空气格工费,1.0
9bdd75b9fecd4b1482998b6e05e5e13f,电工（查线路，换左后尾灯插头，灯泡等）,1.0
9bdd75b9fecd4b1482998b6e05e5e13f,换机油三滤，变速箱油，后桥油,1.0
eca411dea279422aae540f597e1f648e,换气管,1.0
2f4a5cff1e9a44abb9a5b17a5fd94c91,二级维护,1.0
07f7fe9d2bfd4246950b61e2756b4fd6,拆装轮胎,1.0
07f7fe9d2bfd4246950b61e2756b4fd6,横直拉杆维修,1.0
07f7fe9d2bfd4246950b61e2756b4fd6,后桥右轮,1.0
07f7fe9d2bfd4246950b61e2756b4fd6,前桥左轮,1.0
07f7fe9d2bfd4246950b61e2756b4fd6,底盘中部,1.0
07f7fe9d2bfd4246950b61e2756b4fd6,数据上传服务费,4.0
07f7fe9d2bfd4246950b61e2756b4fd6,后桥左轮,1.0
07f7fe9d2bfd4246950b61e2756b4fd6,前桥右轮,1.0
07f7fe9d2bfd4246950b61e2756b4fd6,拆检前盘,12.0
07f7fe9d2bfd4246950b61e2756b4fd6,二级维护,28.5
07f7fe9d2bfd4246950b61e2756b4fd6,发动机,1.0
6b8ae01c7eb241bea5b13d31ee037de9,帮电,1.0
385245adef7545d3a8a3c2444403578c,二级维护,2.0
a413edfdff87478cb20b9ea961891d82,8/12更换雨刮片,2.0
cf989641924f48d49205fb10c587c42a,电脑刷写车架号,0.0
5b671f9111274643b42a171992054d8b,检修挂不起一档,1.0
354c5a8f02764ba5b79e8ba0d3b76137,保养四轮,0.0
7a684b0f6e3d4e568ca712c7985a8b59,检修挂不起一档,1.0
1b7ca6c39e7b4f9c9a9691d97ea1baf3,拆装仪表台,1.0
1b7ca6c39e7b4f9c9a9691d97ea1baf3,检修空调故障,1.0
4c1155c47a7c4331a4a4ac5e0b2f36ea,检修保养制动总泵,1.0
3aa6239ef4d840278d1fecbd76baae2a,焊排气管,1.0
98400a52778948a0baee9ce37b649c8f,外出加尿素,1.0
d76503d72d704ee9b403218110c04710,拆装车身控制模块(BCM),0.0
3cbe1868718d4088ba5b8130bffc7b1c,换尿素电脑版,0.0
83a7d0420820409f8e883ad0449b1f21,更换电脑插头,10.0
12d9e019075a455193c6b67ea0274ed3,检查球头及传动轴,1.0
d0c76a0c7fc24f6fa6a2c6032f265bff,更换发动机机油（含滤芯）,2.0
b48662ffb4154d61b3e57fd82e71c50b,更换压缩机,1.0
be66b25e11a24a43a6cd38ee3177510c,换新胎2个,0.0
944cf097586446bc886e02b3210b2335,外出服务费,0.0
95c353bf6b494f4496bde8619334d56a,首保,0.0
e84c57a1f6354b469c7b498e6d499486,随意项目,0.0
a37cf7949f4c408b97da7139b36b155a,电焊,1.0
19355331c34a42a0872bc4426ab13cca,二级维护,2.0
37c0b02db5cf438d85ecbbcbf8becd79,换机油，三滤，齿轮油，换挡泥板，倒车镜,1.0
778b0fc3214b49ec8801537fe0753bd4,更换前排气管,0.0
65555e712f4c422ba79b1547df63edfc,二级维护（鼓刹1%）,4.0
28fe6ca3f8414594b730ce6654a3e2af,修复传动系,8.0
28fe6ca3f8414594b730ce6654a3e2af,修复转向系,8.0
28fe6ca3f8414594b730ce6654a3e2af,修复电器,8.0
28fe6ca3f8414594b730ce6654a3e2af,修复制动系,8.0
28fe6ca3f8414594b730ce6654a3e2af,修复车身（车厢）,8.0
28fe6ca3f8414594b730ce6654a3e2af,修复发动机,8.0
28fe6ca3f8414594b730ce6654a3e2af,修复离合器,8.0
28fe6ca3f8414594b730ce6654a3e2af,修复行驶系,8.0
73a8a46212264cecbf1197f4385e59a0,铆后门挂钩 铆货箱内防撞板,1.0
176deaa6113f4ac484b374775a21601b,拆装更换DPF总成，SCR总成,10.0
23e8cd8bb3074606bfe4505a4eea3a73,发动机保养,6.0
36312657440440b59e0d2b50ea8bae0c,更换玻璃升降器摇把,0.5
0a8a24ecb3bd4359b4d374d6185d4c67,检查节温器,0.0
bffc90abc4c9416480de8b6cdd3eda5e,检查ABS故障换右前ABS传感器及齿圈,1.0
bffc90abc4c9416480de8b6cdd3eda5e,拆装前桥合左右立柱肖,9.0
bffc90abc4c9416480de8b6cdd3eda5e,换前钢板套子两边,3.0
bffc90abc4c9416480de8b6cdd3eda5e,后两轮保养,3.0
ae4305024aa049abbd4b91c5831f3252,检查刹车制动螺栓紧固转向及传动系统制动管路阀类件检查,1.0
572258b60f2345168eaf59b8778ed003,后两轮保养,2.0
572258b60f2345168eaf59b8778ed003,检查球头及传动轴,1.0
572258b60f2345168eaf59b8778ed003,前两轮碟刹保养,2.0
3c8e377aa61f4c9d80c27a9e018e59fd,旧件运费,1.0
a19dc6131d57419aa3b5f5df569f0a90,更换右前制动分泵,1.0
a7ed36f4aa5d4ac18ca2a3bd5c417c24,更换离合器压盘，从动盘，更换正时齿轮室套件,583.0
bbef5d29df034c6a916604bc5f444aa9,打黄油,1.0
265fd12dfcf94d589bca6d1ac4b87d06,二级维护,1.0
574a17b84cde432db026767e4360f703,二级维护,5.0
87a6311539f0401e816817fbe4f7160f,四轮保养,1.0
87a6311539f0401e816817fbe4f7160f,紧发电机皮带,1.0
a6674580c807450281fec7bc3e61697d,二级维护,0.0
8d170312acbc48febf0d7b8ab1713cdb,水壶,1.0
1b45276c32704eacbe32b743257bedd8,保险维修,1.0
e03c6d5efcd34e16a400905471ea5574,拆装油底壳,4.0
23e9cc366e8742bab0e7b8c9aeb9c55c,！二级维护上线,1.0
362cc3f7f95f46608a6b3f097fcb6802,更换机油机滤,0.9
de666fc17e7e40bc96ada88713862ab6,整车检修,10.0
4bea6ab8ca5f4b419838444eecec1f56,更换点烟器,1.0
4bea6ab8ca5f4b419838444eecec1f56,电焊焊接,1.0
dfe301a133f54a9baff6b7721eebed7a,电脑检测检修油路换柴油格,1.0
6cb3f2aab62c4ef0b2afbcf2c5db26be,更换油水分离器,1.0
